,price,reach,eligible_double_your_impact_match,school_charter,school_magnet,temp_label,poverty_high,poverty_highest,poverty_low,poverty_moderate,poverty_other,grade_high,grade_middle,grade_other,grade_pre,grade_primary,type_books,type_other,type_supplies,type_technology,type_trips,type_visitors
120,0.1865424641820058,0.07575291047807411,0,0,0,train,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
121,0.2647015202695476,0.07196526495417041,0,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
122,0.2778732862965033,0.003787645523903706,0,1,0,train,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
123,0.14959793525080226,0.07575291047807411,0,0,0,train,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
124,0.3568819569217805,0.09090349257368895,0,0,0,train,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
125,0.5666326014442485,0.1363552388605334,0,0,0,train,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
126,0.2714052530414855,1.3711276796531415,1,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
127,0.2714052530414855,1.3711276796531415,1,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
128,0.208879104448275,1.3711276796531415,0,0,0,train,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
129,0.208879104448275,1.3711276796531415,0,0,0,train,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
130,0.15312794662048995,0.1325675933366297,1,0,0,train,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
131,0.3717529520242071,0.2651351866732594,0,0,1,train,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
132,0.19126193590452306,0.0681776194302667,0,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
133,0.19126193590452306,0.0681776194302667,0,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
134,0.12427394064217312,0.11741701124101489,1,0,0,train,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
135,0.45520702516628037,0.2689228321971631,1,0,0,train,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
136,0.10612507783932223,0.07196526495417041,0,0,1,train,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
137,0.28533893146034595,0.22725873143422237,0,1,0,train,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
138,0.3026491424936903,0.9469113809759265,1,0,0,train,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
139,0.2730112985870111,0.10605407466930376,1,0,0,train,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
140,0.10911791356579659,1.893822761951853,1,0,0,train,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
141,0.3135242085767033,0.09090349257368895,0,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
142,0.4151655142104284,0.3787645523903706,0,0,0,train,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
143,0.19298857190056593,0.07575291047807411,0,0,0,train,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
144,0.3201018695140096,0.04545174628684447,0,0,0,train,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
145,0.2507842860030304,0.064389973906363,0,0,0,train,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
146,0.1286261596290241,0.08711584704978524,0,0,0,train,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
147,0.3042058555821861,0.09469113809759265,0,0,0,train,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
148,0.4837376294818463,0.15150582095614823,1,0,0,train,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
149,0.4837376294818463,0.15150582095614823,1,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
150,0.5635685077242868,0.15150582095614823,0,0,0,train,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
151,0.5635685077242868,0.15150582095614823,0,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
152,0.5771458961757098,0.15150582095614823,0,0,0,train,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
153,0.5771458961757098,0.15150582095614823,0,0,0,train,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
154,0.594428700288482,0.22725873143422237,0,0,0,train,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
155,0.2799123611870683,0.09090349257368895,0,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
156,0.2960221490993542,0.03787645523903706,0,0,0,train,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
157,0.25945035428793134,0.11362936571711119,0,0,0,train,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
158,0.31566742976544226,0.03030116419122965,0,0,1,train,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
159,0.5139290931840821,0.022725873143422236,0,0,0,train,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
160,0.1349187885923804,0.08332820152588154,0,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
161,0.33541685672970434,0.45451746286844474,1,1,0,train,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
162,0.2931827921280837,0.3787645523903706,0,0,0,train,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
163,0.42973503318656187,0.11741701124101489,1,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
164,0.42973503318656187,0.11741701124101489,1,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
165,0.401971822647015,0.21968344038641494,1,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
166,0.401971822647015,0.21968344038641494,1,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
167,0.2972499791409847,0.11362936571711119,1,0,1,train,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
168,0.16341650460325985,0.08332820152588154,0,0,0,train,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
169,0.11374968314248309,0.07575291047807411,0,0,0,train,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
170,0.46197653454759136,0.10984172019320747,1,0,0,train,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
171,0.25410600477637,0.08711584704978524,0,1,0,train,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
172,0.42127177611389444,0.10605407466930376,1,0,0,train,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
173,0.21217341630104256,0.064389973906363,0,0,0,train,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
174,0.11695081146530548,1.3294635788902007,0,0,0,train,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
175,0.39205599878402575,0.03787645523903706,0,0,1,train,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
176,0.26080425616419356,0.08332820152588154,0,1,0,train,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
177,0.3368036469106531,0.07575291047807411,0,0,0,train,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
178,0.22584398828241076,0.22725873143422237,0,0,0,train,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
179,0.10725972435100757,0.15150582095614823,0,0,0,train,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
180,0.10725972435100757,0.15150582095614823,0,0,0,train,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
181,0.550709180591853,0.08332820152588154,0,0,0,train,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
182,0.550709180591853,0.08332820152588154,0,0,0,train,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
183,0.2064015188285563,0.17044404857566678,0,0,0,train,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
184,0.2043459997856481,0.07575291047807411,1,0,0,train,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
185,0.2627391847565845,0.09469113809759265,0,0,0,train,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
186,0.16854708013435873,2.461969590537409,0,0,0,train,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
187,0.14168281658957704,0.07575291047807411,0,0,0,train,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
188,0.1210618495511219,0.15908111200395567,0,0,0,train,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
189,0.16203519580642553,0.15908111200395567,0,0,0,train,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
190,0.27318670287867264,0.09469113809759265,0,0,0,train,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
191,0.43962893151309335,0.09469113809759265,0,0,0,train,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
192,0.21538002600797937,0.09469113809759265,0,1,0,train,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
193,0.31498225675113956,0.3787645523903706,1,0,0,train,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
194,0.318599970266658,0.3787645523903706,0,0,0,train,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
195,0.29293612984293466,0.0606023283824593,0,0,0,train,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
196,0.41404183046697196,0.45451746286844474,0,0,0,train,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
197,0.5283999472461559,0.5226950822987114,0,1,0,train,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
198,0.0913198593462687,0.1249923022888223,0,0,1,train,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
199,0.12010260733109807,0.31058693296010387,0,0,0,train,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
200,0.2794354807691136,0.09847878362149635,0,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
201,0.24307745993815316,1.1362936571711117,0,0,0,train,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
202,0.3182601244515638,0.07575291047807411,0,0,0,train,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
203,0.21412478904577675,3.7838578783798025,0,0,1,train,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
204,0.30578997559125404,0.09469113809759265,1,0,0,train,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
205,0.20958072161492103,0.09469113809759265,0,0,0,train,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
206,0.12567717497546513,0.07575291047807411,0,0,0,train,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
207,0.27854201515846283,0.07575291047807411,0,0,0,train,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
208,0.2843139126309491,0.07575291047807411,1,0,0,train,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
209,0.2843139126309491,0.07575291047807411,1,0,0,train,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
210,0.7610353704463354,0.07575291047807411,0,0,0,train,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
211,0.7610353704463354,0.07575291047807411,0,0,0,train,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
212,0.18007991231110237,0.064389973906363,1,0,0,train,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
213,0.17157828554963403,0.11362936571711119,0,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
214,0.25965864688427936,1.1362936571711117,0,0,0,train,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
215,0.24089586906061328,0.128779947812726,0,0,0,train,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
216,0.24089586906061328,0.128779947812726,0,0,0,train,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
217,0.09894994603354398,0.34088809715133356,0,0,1,train,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
218,0.6414809015266795,0.44694217182063734,0,0,0,train,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
219,0.2117349055718888,0.5681468285855559,0,0,0,train,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
220,0.31107951126167116,0.11362936571711119,0,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
221,0.5040461576257794,0.10605407466930376,1,0,0,train,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
222,0.1983603283326994,0.09469113809759265,1,0,0,train,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
223,0.3055049436173041,0.08332820152588154,0,0,0,train,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
224,0.5275064816355051,0.5681468285855559,0,0,0,train,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
225,1.0318760409240355,0.7575291047807412,0,0,0,train,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
226,0.32936540866738256,0.05681468285855559,1,0,0,train,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
227,0.22346506757675166,0.05681468285855559,0,0,0,train,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
228,0.41398701662582776,0.064389973906363,0,0,0,train,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
